source,attribution,collection,documentation-url,endpoint,licence,organisation,pipeline,entry-date,start-date,end-date
f208beeeb224fbfbc421adf7c2c112b3,,article-4-direction,,,,local-authority-eng:NUN,article-4-direction-area,2021-08-31,,
4ebe0ad31445a52393c6fb5b5f6ed22a,,article-4-direction,,,,local-authority-eng:NWA,article-4-direction-area,2021-08-31,,
01d750a39681e5d58e76ecfabbcd6619,,article-4-direction,,,,local-authority-eng:NWL,article-4-direction-area,2021-08-31,,
5774edae98261bb8d3afc5653a36d2aa,,article-4-direction,,,,local-authority-eng:NWM,article-4-direction-area,2021-08-31,,
176f81013919da2bdd7d87ea478de465,,article-4-direction,,,,local-authority-eng:OAD,article-4-direction-area,2021-08-31,,
699b1ce05573bfecc1189a606b406cad,,article-4-direction,,,,local-authority-eng:OLD,article-4-direction-area,2021-08-31,,
1d710a23286a9dde59cc5275d5c66397,,article-4-direction,,,,local-authority-eng:OXO,article-4-direction-area,2021-08-31,,
baccbe6280a38ac31d571a01a17d295c,,article-4-direction,,,,local-authority-eng:PEN,article-4-direction-area,2021-08-31,,
d7cf6769e3f4d928347f8a554c0ec34d,,article-4-direction,,,,local-authority-eng:PLY,article-4-direction-area,2021-08-31,,
09535d9b8451e6ffc8ea0b04f3d2f792,,article-4-direction,,,,local-authority-eng:POL,article-4-direction-area,2021-08-31,,2019-03-31
4b66fb909b74063fcdeec43f5cd14c52,,article-4-direction,,,,local-authority-eng:POR,article-4-direction-area,2021-08-31,,
5459e33a2ab85885354f506b425b04cb,,article-4-direction,,,,local-authority-eng:PRE,article-4-direction-area,2021-08-31,,
812386bd1fae83b0b4b0976a173fd19c,,article-4-direction,,,,local-authority-eng:PTE,article-4-direction-area,2021-08-31,,
c30b785bba4790cdb0c7000d85159f62,,article-4-direction,,,,local-authority-eng:PUR,article-4-direction-area,2021-08-31,,2019-03-31
50f6bf6f4ded930f29c76ebb57781fcb,,article-4-direction,,,,local-authority-eng:RCC,article-4-direction-area,2021-08-31,,
354b3f6df0c2ca8db9aeb043f0576bd2,,article-4-direction,,,,local-authority-eng:RCH,article-4-direction-area,2021-08-31,,
be861f7bec95e7dc06ca6b7288353ded,,article-4-direction,,,,local-authority-eng:RDB,article-4-direction-area,2021-08-31,,
81ff151d10cdb10de3734bfead7d6228,,article-4-direction,,,,local-authority-eng:RDG,article-4-direction-area,2021-08-31,,
0f5e235be29c371365dffee2c1212015,,article-4-direction,,,,local-authority-eng:RED,article-4-direction-area,2021-08-31,,
ce414309a0afb9743172d13decbe415e,,article-4-direction,,,,local-authority-eng:REI,article-4-direction-area,2021-08-31,,
eb78478b8e6ffabbe9841a9add81f66c,,article-4-direction,,,,local-authority-eng:RIB,article-4-direction-area,2021-08-31,,
fc568819c41629ccd0121c96534f9269,,article-4-direction,,,,local-authority-eng:RIC,article-4-direction-area,2021-08-31,,
1a84a5130e5650c556b4189789141ce3,,article-4-direction,,,,local-authority-eng:RIH,article-4-direction-area,2021-08-31,,
52f3b6840b3b7eb47edc7caf6ace0080,,article-4-direction,,,,local-authority-eng:ROC,article-4-direction-area,2021-08-31,,
006e971a5728865c7bb85bd66e899ab8,,article-4-direction,,,,local-authority-eng:ROH,article-4-direction-area,2021-08-31,,
9bf4ac5b8eacb6f62541e249a7693ef3,,article-4-direction,,,,local-authority-eng:ROS,article-4-direction-area,2021-08-31,,
4a0c7da806bd50030e16046d267871dd,,article-4-direction,,,,local-authority-eng:ROT,article-4-direction-area,2021-08-31,,
c828d0adc0830d2e08f99d5e71c50b4e,,article-4-direction,,,,local-authority-eng:RUG,article-4-direction-area,2021-08-31,,
578513cc64205bda6a954b05c8b285dc,,article-4-direction,,,,local-authority-eng:RUH,article-4-direction-area,2021-08-31,,
69526b667c9d2dc8bc1f21b51f8f3445,,article-4-direction,,,,local-authority-eng:RUN,article-4-direction-area,2021-08-31,,
c276f7119c90e6412d9d0c9cdc93c643,,article-4-direction,,,,local-authority-eng:RUS,article-4-direction-area,2021-08-31,,
d2584a4f33e2f438b69c7a2091abce6c,,article-4-direction,,,,local-authority-eng:RUT,article-4-direction-area,2021-08-31,,
f30a2125023fc251d5e41b2c15e74bc0,,article-4-direction,,,,local-authority-eng:RYE,article-4-direction-area,2021-08-31,,
acb1250705d7ab5d8101c4fef277811f,,article-4-direction,,,,local-authority-eng:SAL,article-4-direction-area,2021-08-31,,
21623dbeaa70a60ef9ecea41aee339e1,,article-4-direction,,,,local-authority-eng:SAW,article-4-direction-area,2021-08-31,,
79210511068b09e4bc41412b42a4bca4,,article-4-direction,,,,local-authority-eng:SBU,article-4-direction-area,2021-08-31,,2020-03-31
e93a93ed1f15060ff4d10a06238877f7,,article-4-direction,,,,local-authority-eng:SCA,article-4-direction-area,2021-08-31,,
75f46f41ef3fd510656ad3e5a520f2cd,,article-4-direction,,,,local-authority-eng:SCE,article-4-direction-area,2021-08-31,,
6c19931f4825e4381cf5d8effd0b5d63,,article-4-direction,,,,local-authority-eng:SDE,article-4-direction-area,2021-08-31,,
446ced25a0c7e1fbf03652b364398767,,article-4-direction,,,,local-authority-eng:SED,article-4-direction-area,2021-08-31,,2019-03-31
366cd048b26c0f23a036dfa629c11799,,article-4-direction,,,,local-authority-eng:SEG,article-4-direction-area,2021-08-31,,
4efca13118e85447d2c66d0f9b935cd4,,article-4-direction,,,,local-authority-eng:SEL,article-4-direction-area,2021-08-31,,
ade9da656c15b920a4ffbc7283115283,,article-4-direction,,,,local-authority-eng:SEV,article-4-direction-area,2021-08-31,,
a334e3e9b82fcb0e551bae48ce691a06,,article-4-direction,,,,local-authority-eng:SFT,article-4-direction-area,2021-08-31,,
eb2fd766df399902e9e6ffb94ab5f18c,,article-4-direction,,,,local-authority-eng:SGC,article-4-direction-area,2021-08-31,,
c121a22d7ac1e3f5f8b3d64bda4001a6,,article-4-direction,,,,local-authority-eng:SHA,article-4-direction-area,2021-08-31,,
1f1caa09b8bb56cdd2ca63b20ab567af,,article-4-direction,,,,local-authority-eng:SHE,article-4-direction-area,2021-08-31,,
14b428c50dbf08424901ed2607df80b7,,article-4-direction,,,,local-authority-eng:SHF,article-4-direction-area,2021-08-31,,
94baf5608ad9f489322f0ace66a2b734,,article-4-direction,,,,local-authority-eng:SHN,article-4-direction-area,2021-08-31,,
61cd13d8cce02c0374f819f97f42641b,,article-4-direction,,,,local-authority-eng:SHO,article-4-direction-area,2021-08-31,,
d63f254ad251506ed05ea8c8e2456e7f,,article-4-direction,,,,local-authority-eng:SHR,article-4-direction-area,2021-08-31,,
80c4bee6fc66a3f39c94a1c7d23cc8f8,,article-4-direction,,,,local-authority-eng:SKE,article-4-direction-area,2021-08-31,,
94ae3a705d49a9b2192f574eff2f261c,,article-4-direction,,,,local-authority-eng:SKP,article-4-direction-area,2021-08-31,,
7b28fc19ace5db17c20ea43daca9feeb,,article-4-direction,,,,local-authority-eng:SLA,article-4-direction-area,2021-08-31,,
860ec9c39f7d940c9f53f735cc3e6892,,article-4-direction,,,,local-authority-eng:SLF,article-4-direction-area,2021-08-31,,
91f64ef8d673686da2b8540d40b46658,,article-4-direction,,,,local-authority-eng:SLG,article-4-direction-area,2021-08-31,,
32e9027b94dcf9898e9f472633bfef46,,article-4-direction,,,,local-authority-eng:SND,article-4-direction-area,2021-08-31,,
d60ed9bb351471c26652f038196f7f54,,article-4-direction,,,,local-authority-eng:SNO,article-4-direction-area,2021-08-31,,
393e1324db7607e197dffb89e3a54b8f,,article-4-direction,,,,local-authority-eng:SNR,article-4-direction-area,2021-08-31,,
51fd7564fcdede21fe9347441a71a110,,article-4-direction,,,,local-authority-eng:SOL,article-4-direction-area,2021-08-31,,
d910d6d431684a9a92bd25a718ca2f9d,,article-4-direction,,,,local-authority-eng:SOS,article-4-direction-area,2021-08-31,,
d73935a0132ffe04e1b686217d892995,,article-4-direction,,,,local-authority-eng:SOX,article-4-direction-area,2021-08-31,,
d149f260e5b248536b0032d5bfb19aa3,,article-4-direction,,,,local-authority-eng:SPE,article-4-direction-area,2021-08-31,,
9acee11c3a2ee48e84cc621e5e885f48,,article-4-direction,,,,local-authority-eng:SRI,article-4-direction-area,2021-08-31,,
4f51d8efda7cdb595a059c955e51a07b,,article-4-direction,,,,local-authority-eng:SSO,article-4-direction-area,2021-08-31,,
e3b55bbb41162103da18df3f0c00f58a,,article-4-direction,,,,local-authority-eng:SST,article-4-direction-area,2021-08-31,,
2c8e7cc1a0bd5a7959955a6722c60c44,,article-4-direction,,,,local-authority-eng:STA,article-4-direction-area,2021-08-31,,
928a5aa1b319425554daf676d8f129d2,,article-4-direction,,,,local-authority-eng:STE,article-4-direction-area,2021-08-31,,
eaf062f7cb509ce35a050131f7ffc48b,,article-4-direction,,,,local-authority-eng:STF,article-4-direction-area,2021-08-31,,
6c39a5dcc827d9c66538365e3c7809ab,,article-4-direction,,,,local-authority-eng:STH,article-4-direction-area,2021-08-31,,
6bc8b04c9a037c48ce56825eca359846,,article-4-direction,,,,local-authority-eng:STN,article-4-direction-area,2021-08-31,,
e3b6271f616fd9d206adcf67f19d22ac,,article-4-direction,,,,local-authority-eng:STO,article-4-direction-area,2021-08-31,,
a20bff4f9091dbb62c1736e6876cd6c1,,article-4-direction,,,,local-authority-eng:STR,article-4-direction-area,2021-08-31,,
01c052fad717a6f0d59f68b4cd2d575f,,article-4-direction,,,,local-authority-eng:STT,article-4-direction-area,2021-08-31,,
f9e7be69b224d77641cf190491919f46,,article-4-direction,,,,local-authority-eng:STV,article-4-direction-area,2021-08-31,,
38b0475f7c352d9cfc622d73336f1b47,,article-4-direction,,,,local-authority-eng:STY,article-4-direction-area,2021-08-31,,
987378aa3d54b7da47bd77c58238be6d,,article-4-direction,,,,local-authority-eng:SUF,article-4-direction-area,2021-08-31,,2019-03-31
a8f9492358c0d87bf50a475f8885841b,,article-4-direction,,,,local-authority-eng:SUR,article-4-direction-area,2021-08-31,,
a89dacaabc9700633fc40a31005b3ea0,,article-4-direction,,,,local-authority-eng:SWD,article-4-direction-area,2021-08-31,,
9deb6cf916cea0ca374f63c46b5c44d6,,article-4-direction,,,,local-authority-eng:SWL,article-4-direction-area,2021-08-31,,
51d3c0e89bb5189416d9c77e032f77af,,article-4-direction,,,,local-authority-eng:SWT,article-4-direction-area,2021-08-31,,
14f0d19b216ff3fea0616d0910087903,,article-4-direction,,,,local-authority-eng:TAM,article-4-direction-area,2021-08-31,,
3c1fec794e9721067f89f97f85401a7f,,article-4-direction,,,,local-authority-eng:TAN,article-4-direction-area,2021-08-31,,
6cfc9ba4bf9d1f73594ee8253d08c751,,article-4-direction,,,,local-authority-eng:TAU,article-4-direction-area,2021-08-31,,2019-03-31
988cb1176b81c51dfba282302007a8ec,,article-4-direction,,,,local-authority-eng:TAW,article-4-direction-area,2021-08-31,,
a2efca634fb7792101e76e9eec536889,,article-4-direction,,,,local-authority-eng:TEI,article-4-direction-area,2021-08-31,,
32ed99501f568c599024542c2e95ae4e,,article-4-direction,,,,local-authority-eng:TEN,article-4-direction-area,2021-08-31,,
8ed83561b7effc73c58477b65ecc7faf,,article-4-direction,,,,local-authority-eng:TES,article-4-direction-area,2021-08-31,,
ee15b41fda20beeb06d9d02019f4a863,,article-4-direction,,,,local-authority-eng:TEW,article-4-direction-area,2021-08-31,,
1036b1b165d7db972c1b13e1ead744ff,,article-4-direction,,,,local-authority-eng:TFW,article-4-direction-area,2021-08-31,,
420f759c286209364c67fd1ee08db7e2,,article-4-direction,,,,local-authority-eng:THA,article-4-direction-area,2021-08-31,,
507fceda2aa7717e7832f9cff7d8568d,,article-4-direction,,,,local-authority-eng:THE,article-4-direction-area,2021-08-31,,
5a170dfb9a4e3c88f6e3dd457f727749,,article-4-direction,,,,local-authority-eng:THR,article-4-direction-area,2021-08-31,,
a9ccc245d710fd3f920d1d79648a7108,,article-4-direction,,,,local-authority-eng:TOB,article-4-direction-area,2021-08-31,,
a7e2447ed66a6ebcd9dc2e8169949543,,article-4-direction,,,,local-authority-eng:TON,article-4-direction-area,2021-08-31,,
ff085735a108513aa6e66bdf18784d1d,,article-4-direction,,,,local-authority-eng:TOR,article-4-direction-area,2021-08-31,,
34dea9fab99859f3a1440d0560c6f79b,,article-4-direction,,,,local-authority-eng:TRF,article-4-direction-area,2021-08-31,,
0a102bbddaf12fb9cf2dd839731750a5,,article-4-direction,,,,local-authority-eng:TUN,article-4-direction-area,2021-08-31,,
8627819d49c57d64e3caebd0d76ac3fd,,article-4-direction,,,,local-authority-eng:TWH,article-4-direction-area,2021-08-31,,
9c9ed98dee2148eaab915914e3934a1d,,article-4-direction,,,,local-authority-eng:UTT,article-4-direction-area,2021-08-31,,
0145e5f68b8452b92c58aa0cd6129df7,,article-4-direction,,,,local-authority-eng:VAL,article-4-direction-area,2021-08-31,,
9f5775e6b6d0b9d51676793769a98084,,article-4-direction,,,,local-authority-eng:WAE,article-4-direction-area,2021-08-31,,
01b80b12f8371943c549842e1ce1c96f,,article-4-direction,,,,local-authority-eng:WAT,article-4-direction-area,2021-08-31,,
ffd50d9c0d3e5f1beb5cb32d1ce4bb8f,,article-4-direction,,,,local-authority-eng:WAV,article-4-direction-area,2021-08-31,,2019-03-31
7522672193123ec8490ecc72457e1d6d,,article-4-direction,,,,local-authority-eng:WAW,article-4-direction-area,2021-08-31,,
c986edde61a10c0e1cb1933a8ceaaec3,,article-4-direction,,,,local-authority-eng:WBK,article-4-direction-area,2021-08-31,,
388660837aa670e6d1c4157375373fa3,,article-4-direction,,,,local-authority-eng:WDE,article-4-direction-area,2021-08-31,,
e4b3cc8dddce6b480b97b1b767b63e46,,article-4-direction,,,,local-authority-eng:WDO,article-4-direction-area,2021-08-31,,2019-03-31
2b79037673fd1dd6aa699b4ca77cf2f7,,article-4-direction,,,,local-authority-eng:WEA,article-4-direction-area,2021-08-31,,
5ef8cc6ac80f6fe7b803a91efd84e60b,,article-4-direction,,,,local-authority-eng:WEL,article-4-direction-area,2021-08-31,,
d95ec45c434df962b97e6f03d2c4dfb8,,article-4-direction,,,,local-authority-eng:WEW,article-4-direction-area,2021-08-31,,
f46aebe0cc3f2d58fdb796cc5edb92b8,,article-4-direction,,,,local-authority-eng:WEY,article-4-direction-area,2021-08-31,,2019-03-31
a2a5a62795689fdf684e9b0cb6f7162e,,article-4-direction,,,,local-authority-eng:WFT,article-4-direction-area,2021-08-31,,
3c11001e10eb3a4f1904c04c3e04a0e9,,article-4-direction,,,,local-authority-eng:WGN,article-4-direction-area,2021-08-31,,
90c8d022bf728431afd239fdb1afd857,,article-4-direction,,,,local-authority-eng:WIL,article-4-direction-area,2021-08-31,,
2aec0e023f84687d9477fd51ad67a103,,article-4-direction,,,,local-authority-eng:WIN,article-4-direction-area,2021-08-31,,
0ffde6fa4b9e2942f8640aa98d4f3e9c,,article-4-direction,,,,local-authority-eng:WKF,article-4-direction-area,2021-08-31,,
7f12bfe94e617b04cc5c6dd0ae17e691,,article-4-direction,,,,local-authority-eng:WLA,article-4-direction-area,2021-08-31,,
2e02b4311f5326cd22f126ee2a58bf57,,article-4-direction,,,,local-authority-eng:WLI,article-4-direction-area,2021-08-31,,
f03f3099a6baeea1a56556eee2d12ae6,,article-4-direction,,,,local-authority-eng:WLL,article-4-direction-area,2021-08-31,,
955e1d69b940c86271c8659647c50623,,article-4-direction,,,,local-authority-eng:WLV,article-4-direction-area,2021-08-31,,
f06972afbb2b422210b077ad9771f5ff,,article-4-direction,,,,local-authority-eng:WND,article-4-direction-area,2021-08-31,,
4b32c9c02b525941d1408f7c186d5345,,article-4-direction,,,,local-authority-eng:WNM,article-4-direction-area,2021-08-31,,
5428f5a0a09e1b144c6658bf0ecd067e,,article-4-direction,,,,local-authority-eng:WNUA,article-4-direction-area,2021-08-31,,
57db14c8512356beb160f68c08f0e25f,,article-4-direction,,,,local-authority-eng:WOC,article-4-direction-area,2021-08-31,,
f061dd6d0abdc5448936ee085853392c,,article-4-direction,,,,local-authority-eng:WOI,article-4-direction-area,2021-08-31,,
e0f09d873a1945155ba9e20c652d8c17,,article-4-direction,,,,local-authority-eng:WOK,article-4-direction-area,2021-08-31,,
aa746b9aacc265dfbc24c70766bf54a8,,article-4-direction,,,,local-authority-eng:WOT,article-4-direction-area,2021-08-31,,
459fb642b5187df65f9869fc1f5f87f2,,article-4-direction,,,,local-authority-eng:WOX,article-4-direction-area,2021-08-31,,
90ceba2e18050295ca56f80c723c9b12,,article-4-direction,,,,local-authority-eng:WRL,article-4-direction-area,2021-08-31,,
237191305733cf2233e3fc966d195621,,article-4-direction,,,,local-authority-eng:WRT,article-4-direction-area,2021-08-31,,
a40e522b0253db46596cd567ce09b4be,,article-4-direction,,,,local-authority-eng:WSK,article-4-direction-area,2021-08-31,,
084abf920cbfcc592782623b55bddc71,,article-4-direction,,,,local-authority-eng:WSM,article-4-direction-area,2021-08-31,,
b599597fb326d4175562c93cdddab211,,article-4-direction,,,,local-authority-eng:WSO,article-4-direction-area,2021-08-31,,2019-03-31
d0cb97914295e5551a90f5b0a226ca70,,article-4-direction,,,,local-authority-eng:WYC,article-4-direction-area,2021-08-31,,
eb318d9c42ffe4a040efb6e63d7b0227,,article-4-direction,,,,local-authority-eng:WYE,article-4-direction-area,2021-08-31,,
8c5415d0e0e71199b9090cf9844d114e,,article-4-direction,,,,local-authority-eng:WYO,article-4-direction-area,2021-08-31,,2020-03-31
9e4bf17e732ed2ed4f46a2098638d110,,article-4-direction,,,,local-authority-eng:WYR,article-4-direction-area,2021-08-31,,
6e047faee66434caae6b8fe3bc34e50e,,article-4-direction,,,,local-authority-eng:YOR,article-4-direction-area,2021-08-31,,
83fa0865f8798f96001162792a6a312f,,article-4-direction,https://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/lambethcouncil::article-4/about,55e8c3db23ada8dac1343c4b6dd8ecd71c6b057ee3cea1eec2aa73318f06bc3f,ogl3,local-authority-eng:LBH,article-4-direction-area,2021-10-29,2021-02-02,
787b6f7713bc3d39fc9b6cf41a056d1f,,article-4-direction,https://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/lambethcouncil::article-4-b1-to-c3/about,e7a76e75e24a96e2b8cf2ee39cdd7bd4fc7fe5978cc77828434787f457b34d3f,ogl3,local-authority-eng:LBH,article-4-direction-area,2021-10-29,2020-12-17,
fa9ce9685d903bfd2cb24844484b15e6,,article-4-direction,https://mapping.canterbury.gov.uk/arcgis/rest/services/External/Planning_Constraints_New/MapServer,351fdbd179616dcf25ce0c4498cbd7fd5a917c5bbedcbc6af9f3f23d546b484d,,local-authority-eng:CAT,article-4-direction-area,2021-11-11,,
3c6fdd54b2e4b941515c838ea2fc4a4c,,article-4-direction,https://maps.buckscc.gov.uk/arcgis/rest/services/PLANNING/RIPA_BOPS/MapServer/5/,5ba34502eac50d7e748548ae77fd2d0699ddb3167d23a27895682d8d6ca22229,ogl3,local-authority-eng:BUC,article-4-direction-area,2022-01-13,,2022-04-28
bbfc44d6d988e375f3e88254cb3c3872,,article-4-direction,https://www.doncaster.gov.uk/services/planning/houses-in-multiple-occupation-article-4-direction,c339dfdfe49bac9dfa47efd4ff9d11030c66d2876b243f3a752bfee98546412a,,local-authority-eng:DNC,article-4-direction-area,2022-03-08,2019-10-14,2022-11-01
b9c31bd4346530f99a97dddb45945dc5,,article-4-direction,https://mapping.canterbury.gov.uk/arcgis/rest/services/External/Planning_Constraints_New/MapServer,d29690420f36280214af4fb7121d131c73d775fb9c6434d7db43435ad3ea74ca,,local-authority-eng:CAT,article-4-direction-area,2022-03-28,,
9a0b13572ec29f75faba0fcac310bbab,,article-4-direction,https://maps.buckscc.gov.uk/arcgis/rest/services/PLANNING/RIPA_BOPS/MapServer/5/,5c8df815e3259c1327301182926edff3fff3a29a5f7df4af90c5cf00e0c3b75f,,local-authority-eng:BUC,article-4-direction-area,2022-03-31,2022-03-25,2022-04-28
230df4548658768dde0e41cbcd4152f2,,article-4-direction,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,b1b173777c60003f5f6bf7eb5954c0cae30fcdb46794bbe4ae999985a12fcd40,,local-authority-eng:SWK,article-4-direction-area,2022-04-06,2022-03-18,
08a5bae202ed49ed0c379269336267cd,,article-4-direction,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,2d238e75e53eb65d4e1c549bd4e085f6937d0f05f64f26db9dbcb8bdd03057b7,,local-authority-eng:SWK,article-4-direction-area,2022-04-06,2022-03-18,
a420407933b3daaddc0a09f8e9917cce,,article-4-direction,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,d107d44c64f3987dac0ac9c4907553d522772960aad4ea1b355e903ba252c094,,local-authority-eng:SWK,article-4-direction-area,2022-04-06,2022-03-18,
9f81345b96d82c766ba81bb9b2364dca,,article-4-direction,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,1de93b35ebb37c3b0d5baeb1383cf783b8661ec482f1fd34b4d64efd5e8d1b48,,local-authority-eng:SWK,article-4-direction-area,2022-04-06,2022-03-18,
f5f3a88928eb9204b97ee1233101e352,,article-4-direction,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,6b7a06249d6ce97ff65cb4431b8ad315bf21b6f5da1e856ad566a618ac60e0a8,,local-authority-eng:SWK,article-4-direction-area,2022-04-06,2022-03-18,
fc323c7836dd084ef04d21bbf49466dc,,article-4-direction,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,91a069b909866a95eddd8c8d925cd2d439522c34186346d1feddd8f38eb04645,,local-authority-eng:SWK,article-4-direction-area,2022-04-06,2022-03-18,
08241088ae57c83f9982a5b4c5eca449,,article-4-direction,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,0c73554d24de07895c68bcbc38e958a9776348338ff2493dae5a22fe584c24d1,,local-authority-eng:SWK,article-4-direction-area,2022-04-06,2022-03-18,
6fac8073ed6adb2dc63f252add4f84d1,,article-4-direction,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,f3a8c9747bd876f26208ddfe0dddcf2fd6354ec88fa6eb671575187781bbb783,,local-authority-eng:SWK,article-4-direction-area,2022-04-06,2022-03-18,
f95a02a9ee12de00d9592e4effa1e04a,,article-4-direction,http://www.southwark.gov.uk/planning-and-building-control/planning-policy-and-transport-policy/article-4-directions,8a6b78daac84a927753288627605f45f20ecdfc27ed8c0bd9a2b739be184af1b,,local-authority-eng:SWK,article-4-direction-area,2022-04-06,2022-03-18,
7acca1e6dac851c71e3d6cb9e0e87fea,,article-4-direction-area,,7611c4b234779a4a7783655b0f06f0d72f0a2b2022eec2319b4e00c7f7d90e4c,,local-authority-eng:BUC,article-4-direction-area,2022-04-28,,
56ca0b970edc2bab3f0695c050d3518b,,article-4-direction-area,,c894c55d36eee21406016aa0424b4b6e398e289169f0394b6c8d9c81b325c2a4,,local-authority-eng:BUC,article-4-direction-area,2022-04-28,,
3bcc63ba16cfc5140740c4e24de01f0f,,article-4-direction-area,,f949534bb3d2410aa82d31f1f2f3e8a12aa9c4fc06ec7bb9b385a9b9e97caf0f,,local-authority-eng:BUC,article-4-direction-area,2022-04-28,,
8d04826ef7a7ac21ae262689d97a777f,,article-4-direction-area,,49cbcdf8780dc91403d01ad916b118d31da3d8996f3354f6ef4ea06994dbaa46,,local-authority-eng:BUC,article-4-direction-area,2022-04-28,,
92da9900f18400add62aaa3cf3875c0b,,article-4-direction-area,,5579906cbdd8b0c2039628f8574b9d94df510bee323811351bb25ea2bc7c34ef,,local-authority-eng:BUC,article-4-direction-area,2022-05-12,,
8a7aa8e3499fcde8cc3e9564e8716614,,article-4-direction,https://data.gov.uk/dataset/264e6046-7e5a-46fc-bd77-8b523a82b60a/dvl_article_4,d779ad1c91c5a46e2d4ace4d5446d7d7f81df1ed058f882121070574697a5412,ogl3,local-authority-eng:MDW,article-4-direction-area,2022-06-30,,
8f30cabd396dacf1cb122a3097ed3af9,,article-4-direction,https://www.gloucester.gov.uk/planning-development/conservation-regeneration/article-4-direction/,5fc20cc8e733d12f262bab292b81cb38ff35fb8d17b8503005403652759ba7b3,ogl3,local-authority-eng:GLO,article-4-direction-area,2022-06-30,,
9ead9613e342593fc2b8d18af4124d44,,article-4-direction,https://data.gov.uk/dataset/2dcc7dfa-4aa6-4d72-8256-e580fe71fa85/article-4-northumberland,83aa4b6b9a8e042c9ab842f91994835c94a9f2cfb6bb2b75908216fa77bde191,ogl3,local-authority-eng:NBL,article-4-direction-area,2022-06-30,,
2c037279cb9977026954cd948f6185d4,,article-4-direction,https://www.doncaster.gov.uk/services/planning/houses-in-multiple-occupation-article-4-direction,657ede08e75ebdacbf21522a8f312e05297cd19ece206c92512db2894947dee6,,local-authority-eng:DNC,article-4-direction-area,2022-11-07,2022-11-01,
